Keyword,Id,CreatedAt,Country,Country_Code,State,RetweetedStatus,UsrFavouriteCount,Text,Lang,UsrName,UsrId,UsrLang,UsrLocation,UsrFollowersCount,UsrFriendsCount,UsrVerified,UsrCreatedAt,UsrDescription,UsrGeoEnabled,UsrStatuesCount,UsrTimeZone,UsrUtcOffset,Retweeted,Retweet_Cont
ZIKA,708642266638884866,Mar 12 2016 13:14:16,United States,US,New York,0,407,'Nossa única resposta a qualquer desafio é aumentar tributos? Mais dinheiro para o Estado resolve da Zika ao cinema? https//tco/ewDUh59ZxU',pt,miltonseligman,25817857,en,Brazil,3984,2347,False,Mar 22 2009 13:35:27,Engineer Gremio fan and tennis player,True,11687,Brasilia,-10800,False,0
ZIKA,708639601649385472,Mar 12 2016 13:03:41,United States,US,Maryland,0,2656,'@hmkyale *symptomatic* Zikainfected I only hope that large majority of asymptomatic infections don't have the same rate of abnormalities',en,Farzad_MD,284093185,en,Washington DC,27150,686,False,Apr 18 2011 16:18:46,Founder Aledade Former National Coordinator for Health IT Views my own not official,True,14932,Eastern Time (US & Canada),-18000,False,0
ZIKA,708649498126503937,Mar 12 2016 13:43:01,United States,US,Maine,0,11791,'The US Makes One Big Change To Its Zika Virus Travel Warnings https//tco/9SAF92OIm0',en,Shayblaizen,20736214,en,USA,825,1500,False,Feb 13 2009 00:47:17,Great Maple Inn,True,18612,Eastern Time (US & Canada),-18000,False,0
ZIKA,708660719500333056,Mar 12 2016 14:27:36,United States,US,Tennessee,0,572,'Pregnant and planning a family trip for #springbreak2k16? Consider postponing travel to areas w/ #Zika More info https//tco/6JxQdKF6vC',en,BarbaraEbel,373006503,en,Tennessee,8165,8085,False,Sep 13 2011 20:34:48,Greetings! I'm a physician & author who sprinkles credible medicine in the background of my fiction & I've penned the Chester the Chesapeake series for kids,True,22170,Central Time (US & Canada),-21600,False,0
ZIKA,708681893026246657,Mar 12 2016 15:51:44,United States,US,Texas,0,2932,'What else can Obama be blamed for? World hunger extinction of polar bears Zika virus? I'm sure there's more RT https//tco/xNkBGCk44k',en,210Deek,459572957,en,San Antonio TX,560,660,False,Jan 09 2012 20:34:49,husband & fan of @210Siddiqui |@TexasExesEcon01 | @TPRnews junkie | Zythophile | @untappd | beachbum | love animals | history fan | @havanaboysclub | Darklord,True,10985,Central Time (US & Canada),-21600,False,4
ZIKA,708680916743299074,Mar 12 2016 15:47:51,United States,US,Kansas,0,3773,'Test of ZikaFighting Genetically Engineered Mosqu https//tco/UDQaqSjzQR https//tco/AuWt3poz0f',en,mimi_gant,3373489526,en,Kansas City MO,41,17,False,Aug 28 2015 19:03:43,OUT SPOKEN!! (LPN),True,7517,None,None,False,0
ZIKA,708680916743299074,Mar 12 2016 15:47:51,United States,US,Missouri,0,3773,'Test of ZikaFighting Genetically Engineered Mosqu https//tco/UDQaqSjzQR https//tco/AuWt3poz0f',en,mimi_gant,3373489526,en,Kansas City MO,41,17,False,Aug 28 2015 19:03:43,OUT SPOKEN!! (LPN),True,7517,None,None,False,0
ZIKA,708680664665628674,Mar 12 2016 15:46:51,United States,US,Kansas,0,3773,'Don't worry the antiZika GM mosquito is safe s https//tco/KCYvucOzuu https//tco/WxQ1caE6q3',en,mimi_gant,3373489526,en,Kansas City MO,41,17,False,Aug 28 2015 19:03:43,OUT SPOKEN!! (LPN),True,7517,None,None,False,0
ZIKA,708680664665628674,Mar 12 2016 15:46:51,United States,US,Missouri,0,3773,'Don't worry the antiZika GM mosquito is safe s https//tco/KCYvucOzuu https//tco/WxQ1caE6q3',en,mimi_gant,3373489526,en,Kansas City MO,41,17,False,Aug 28 2015 19:03:43,OUT SPOKEN!! (LPN),True,7517,None,None,False,0
ZIKA,708685254375170049,Mar 12 2016 16:05:06,United States,US,West Virginia,0,999,'Hopefully you have the zika virus you slut',en,AngieFloria10,247856490,en,HTown,424,622,False,Feb 05 2011 18:27:24,you got opinions babe I do too,True,4916,Central Time (US & Canada),-21600,False,0
ZIKA,708685254375170049,Mar 12 2016 16:05:06,United States,US,Virginia,0,999,'Hopefully you have the zika virus you slut',en,AngieFloria10,247856490,en,HTown,424,622,False,Feb 05 2011 18:27:24,you got opinions babe I do too,True,4916,Central Time (US & Canada),-21600,False,0
ZIKA,708707132699348994,Mar 12 2016 17:32:02,United States,US,California,0,1752,'I have a large bug bite on my butt does this mean I have Zika?',en,jamietweit,4287407532,en,Ventura CA,120,165,False,Nov 19 2015 07:32:54,you can't have a pb&j without some jam,True,1053,None,None,False,0
ZIKA,708704526929436672,Mar 12 2016 17:21:40,United States,US,New York,0,17848,'Zika outbreak 'The more we learn the worse things seem to get' https//tco/UC7BKANOfM',en,DocStukie,26093727,en,Brooklyn NY,3107,3100,False,Mar 23 2009 21:24:35,AfriCAN| Global health equity advocate| Social justice activist| Medical Doctor| SRHR @PPGlobe| SDoH| Views expressed here are 100% my own,True,77407,Paris,3600,False,1
ZIKA,708710856025088001,Mar 12 2016 17:46:49,United States,US,Florida,0,775,'Got bit by a mosquito now I'm sick What if I have the Zika virus ?',en,__Aaliya,248113665,en,,897,492,False,Feb 06 2011 08:21:08,,True,53969,Alaska,-32400,False,0
ZIKA,708724113196474368,Mar 12 2016 18:39:30,United States,US,Georgia,0,1427,'Learn more about the fight against #Zika virus at Grand Rounds this Tuesday 3/15 at noon https//tco/ym9dGUuSUX https//tco/welnLYD1N4',en,EmoryDeptofMed,632324512,en,Atlanta,980,350,False,Jul 10 2012 21:15:26,@EmoryUniversity's Department of #Medicine houses some of the finest medical teachers researchers and clinicians in a variety of disciplines,True,1793,Eastern Time (US & Canada),-18000,False,0
ZIKA,708723288592261121,Mar 12 2016 18:36:14,United States,US,Hawaii,0,0,'HCR164 [NEW] Zika Virus https//tco/pQKDK9SZO9',sl,LegiScanHI,104722449,en,Hawaii USA,79,1,False,Jan 14 2010 05:27:29,Legislative tracking and API data services for citizens and professionals offering advanced monitoring research and reporting tools,True,111414,Hawaii,-36000,False,0
ZIKA,708719143168573440,Mar 12 2016 18:19:45,United States,US,Oregon,0,4610,'DANGERConspiracy nut alert Put on your tin foil hats &amp prepare 4 DARPA weather scientists to send zika mosquitoes https//tco/HMN75wPlzw',en,the_devik,1287717751,en,631650° N 507379° W,1092,995,False,Mar 22 2013 04:18:12,Formerly Evil Fell from grace but in recovery and doing pretty good Husband Dad Lawyer and Army Vet I block the hateful & the boring,True,17484,None,None,False,0
ZIKA,708725764737404929,Mar 12 2016 18:46:04,United States,US,Hawaii,0,0,'HR114 [NEW] Zika Virus https//tco/dzjSZhuvEK',in,LegiScanHI,104722449,en,Hawaii USA,79,1,False,Jan 14 2010 05:27:29,Legislative tracking and API data services for citizens and professionals offering advanced monitoring research and reporting tools,True,111417,Hawaii,-36000,False,0
ZIKA,708730606738395138,Mar 12 2016 19:05:18,United States,US,Washington,0,399,'GMO mosquito likely OK to fight Florida Zika @CNN https//tco/gQ4tH8VsyL',en,sandrafw,17377742,en,Washington DC,628,2154,False,Nov 14 2008 01:42:09,Pracademic at the nexus of health and planning health impact assessment environmental health professional,True,1207,Central Time (US & Canada),-21600,False,0
ZIKA,708738908285214720,Mar 12 2016 19:38:18,United States,US,New York,0,345,'Zika outbreak 'The more we learn the worse things seem to get' https//tco/N8clEUfEWK',en,dpmartin1,33202981,en,New York NY,842,2123,False,Apr 19 2009 13:52:00,Expd prof advocate artiste writer consult | Bkgd ent prod develop quality mgmt compliance diversity media/pr health wellness | Love best practices,True,964,Eastern Time (US & Canada),-18000,False,0
ZIKA,708735542658244608,Mar 12 2016 19:24:55,United States,US,Louisiana,0,460,'The Zika virus is no joke learn more from Dr Luvis https//tco/TwbM6vsoBr',en,evilluvis,356989439,en,Free MusicVideosPicsSpells,394,801,False,Aug 17 2011 17:36:12,AR15 / Blob Snarly /Hank Wailen /LUVIS &the 420 All Stars /MYRAGE / Woodro/North Star ~watch us @ https//tco/9e32QexkkI & https//tco/clVfVJFNIj,True,4955,None,None,False,0
ZIKA,708734626601279489,Mar 12 2016 19:21:17,United States,US,Texas,0,56,'#sxsw2016 #zika outbreak @ Banger's Sausage House &amp Beer Garden https//tco/upgtacACQI',en,omonroyr,87801393,en,Austin TX,783,731,False,Nov 05 2009 22:29:39,Member of Technical Staff Emulation engineer @ AMD former lead singer of NOS and SingleMalt tech enthusiast world traveler from Mexico living in Austin,True,12618,Central Time (US & Canada),-21600,False,0
ZIKA,708745385909604352,Mar 12 2016 20:04:02,United States,US,Maine,0,866,'#Zika #pollution #microcephaly https//tco/6AK7s6phfq',und,ChloeMS,14596185,en,Maine,1443,1255,False,Apr 30 2008 04:41:43,#Intersex⚧ #Transgender #Disabled with #SEID/#Dysautonomia #AirForce #Vietnam & #ColdWar #Veteran ☯ “Loyalty above all else except HONOR!”,True,40809,Eastern Time (US & Canada),-18000,False,0
ZIKA,708752792811233280,Mar 12 2016 20:33:28,United States,US,Oregon,0,1256,"'What? La actriz Nerea Barros ""Me diagnosticaron #Zika en enero"" https//tco/GefsaQBTlG @elmundoes'",es,EstefaniaOP,131517134,es,Portland OR,1042,835,False,Apr 10 2010 14:18:47,Periodista /Journalist Redactora de https//tco/mp4cCxGMuB De #Valencia pasando por #Barcelona y ahora en #Portland ( #EEUU ) ¡Me considero una trotamundos!,True,14160,Greenland,-10800,False,0
ZIKA,708768900557594624,Mar 12 2016 21:37:28,United States,US,Puerto Rico,0,2263,'OPS OMS | Zika Infección por Virus https//tco/6efcr4zGfX@',und,edward86930539,596243570,en,,458,2661,False,Jun 01 2012 08:04:00,,True,2743,None,None,False,0
ZIKA,708764566138662912,Mar 12 2016 21:20:15,United States,US,Texas,0,425,'@ericakochi of UNICEFweather migration health data is key in predicting the path and our response to Ebola Zika #hpe panel #fcgrill',en,mckaelaD,16630675,en,,356,194,False,Oct 07 2008 14:51:45,NYC resident mom of 2 Director of Global Social Marketing & Digital Strategy @HPE All opinions are my own,True,690,Eastern Time (US & Canada),-18000,False,0
ZIKA,708772701494587392,Mar 12 2016 21:52:35,United States,US,Wisconsin,0,0,'GMO mosquito likely OK to fight Florida Zika https//tco/N8lOdT8gQe',en,MilwaukeeCP,70949821,en,Milwaukee WI,2114,8,False,Sep 02 2009 12:21:49,Breaking news and weather updates from Milwaukee,True,174457,Central Time (US & Canada),-21600,False,0
ZIKA,708771925913444352,Mar 12 2016 21:49:30,United States,US,Florida,0,26211,'Inside the hunt for a Zika virus vaccine https//tco/VKQKAUwmCm via @mashable',en,tamia_smothers,4279512256,en,Miami FL,821,5001,False,Nov 25 2015 23:40:10,NCSL SOCIALIST LIBERAL REVOLUTIONAIR'E ABOLITIONISTS ACTIVIST BLACK*MULTICULTURAL*PANTHER RASTAFARIAN PROFESSI tamiasmothers0817@gmailcom (305)7949005❤,True,7201,None,None,False,0
ZIKA,708777786777800704,Mar 12 2016 22:12:47,United States,US,Kansas,0,92865,'@JussieSmollett @realDonaldTrump Donald Trump is a disease He is worse than the zika disease that produce adults with small minds',en,rbarber207,2364971042,en,,326,87,False,Feb 28 2014 03:00:18,,True,4009,None,None,False,0
ZIKA,708777786777800704,Mar 12 2016 22:12:47,United States,US,Missouri,0,92865,'@JussieSmollett @realDonaldTrump Donald Trump is a disease He is worse than the zika disease that produce adults with small minds',en,rbarber207,2364971042,en,,326,87,False,Feb 28 2014 03:00:18,,True,4009,None,None,False,0
ZIKA,708781369455816704,Mar 12 2016 22:27:01,United States,US,California,0,2326,'Is there enough of a conversation about the Rio Olympics and Zika?????',en,teejslipko,22643705,en,Buffalonian in Los Angeles CA,655,580,False,Mar 03 2009 16:46:54,Helping Bonnie Raitt give them someone to talk about since 1990,True,5997,Eastern Time (US & Canada),-18000,False,0
ZIKA,708799806282407936,Mar 12 2016 23:40:17,United States,US,Florida,0,322,'@ryanlemond Zika 😂😂',und,UK88TL,34744730,en,E Las Olas Fort Lauderdale FL,1484,1610,False,Apr 23 2009 21:58:42,University of Kentucky Alumnus ● Kentucky Wildcats ● Fort Lauderdale FL ● Cleveland Cavaliers ● Browns ● Indians ● Healthcare IT Consultant,True,118597,Eastern Time (US & Canada),-18000,False,0
ZIKA,708805943623086080,Mar 13 2016 00:04:40,United States,US,Florida,0,3717,"'Time to add a Zika notice on the wedding websiteWhat's a nice way of saying ""Unless you plan on getting knocked up you'll be fine""?'",en,MereSnark,12556322,en,Celebration FL,555,478,False,Jan 22 2008 19:16:05,Former NC resident figuring out #Orlando life and snarking about stuff Enjoys #travel #food #UNC #comedy #marketing #writing #craftbeer,True,10881,Eastern Time (US & Canada),-18000,False,0
ZIKA,708856982053249024,Mar 13 2016 03:27:29,United States,US,Florida,0,7862,'mosquito's are no joke imma end up w zika',en,GoodbyeBrianna,307652669,en,swfl,692,344,False,May 30 2011 01:46:10,dont take my tweets too seriously,True,32340,Pacific Time (US & Canada),-28800,False,1
ZIKA,708856680017100800,Mar 13 2016 03:26:17,United States,US,California,0,14070,'@Binistin BOA NOITE ZIKA DEUS TE ABENDICEO BOM DORMIR ZIKA CIAO BEJOSS https//tco/ByuXaL06xF',pt,hahahaha1807,2872312454,en,,1592,3196,False,Oct 23 2014 00:52:07,Soy fan jenni rivera larry herndez y los inquietos del norte y los tigers del norte // member teamelisa SOY FAN DEL LOS RAIDERS corazon amo liliana gtethel,True,64499,None,None,False,0
ZIKA,708855738563747840,Mar 13 2016 03:22:32,United States,US,New York,0,4265,"'""She's got the Zinfandel with that cough"" Chris about the Zika* virus'",en,megmalone25,48226181,en,,343,343,False,Jun 18 2009 03:15:50,,True,7897,Quito,-18000,False,0
ZIKA,708855202858729472,Mar 13 2016 03:20:24,United States,US,California,0,14070,'@DeTieni BOA NOITE ZIKA DEUS TE ABENDICEO BOM DORMIR ZIKA FINCA EM PAZ CIAO BEJOSS ABBRACI ZIKA!!! https//tco/a13WhGnLW9',pt,hahahaha1807,2872312454,en,,1592,3196,False,Oct 23 2014 00:52:07,Soy fan jenni rivera larry herndez y los inquietos del norte y los tigers del norte // member teamelisa SOY FAN DEL LOS RAIDERS corazon amo liliana gtethel,True,64499,None,None,False,0
ZIKA,708864625966645250,Mar 13 2016 03:57:51,United States,US,California,0,254,'A Trail of ZikaBorne Anguish The New York Times https//tco/fgvSXz2LH4',en,pau0line,40007088,en,San Francisco CA,224,240,False,May 14 2009 14:43:53,Data Analyst @Airbnb Dog lover Duke'11,True,1613,Pacific Time (US & Canada),-28800,False,0
ZIKA,708865246434238465,Mar 13 2016 04:00:19,United States,US,Texas,0,22287,'@MackayIM It's the blindsiding Dallas was really trying to stay ahead &amp prepared Zika yesthey caught the Zika caseUNPREPARED sexual',en,gwendolbowling,106026948,en,iPhone 3292851797216814,392,982,False,Jan 18 2010 07:41:45,,True,37079,Central Time (US & Canada),-21600,False,0
ZIKA,708874561660399616,Mar 13 2016 04:37:20,United States,US,Texas,0,22292,'@AudiByrneHaema @MackayIM @JorgePontual MONEY?!?!? Dr Fauci &amp Dr FRIEDEN are both begging US Congress to pass the Emergency Zika Funding 1',en,gwendolbowling,106026948,en,iPhone 3292851797216814,392,982,False,Jan 18 2010 07:41:45,,True,37084,Central Time (US & Canada),-21600,False,0
