Keyword,Id,CreatedAt,Country,Country_Code,Place,RetweetedStatus,UsrFavouriteCount,Text,Lang,UsrName,UsrId,UsrLang,UsrLocation,UsrFollowersCount,UsrFriendsCount,UsrVerified,UsrCreatedAt,UsrDescription,UsrGeoEnabled,UsrStatuesCount,UsrTimeZone,UsrUtcOffset,Retweeted,Retweet_Cont
ZIKA,706975553996328960,Mar 07 2016 22:51:21,Brasil,BR,Aracaju-Brazil,0,23,'Capacitação contra #Dengue #Zika #Chikungunya https//tco/NuuItSSOgm',pt,matheuschagas,32907412,pt,Aracaju Sergipe,55,189,False,Apr 18 2009 15:05:57,Nada é mais importante que a experiência,True,7459,Brasilia,-10800,False,0
ZIKA,706982679925825537,Mar 07 2016 23:19:40,United States,US,San Francisco-CA,0,97,'Jaime Sepulveda What is the headline? #Zika is here! #UCSFZika',en,GHSatUCSF,253706957,en,San Francisco CA,2575,406,False,Feb 17 2011 20:14:21,@UCSF Global Health Sciences is dedicated to improving health and reducing the burden of disease in the world's most vulnerable populations,True,2128,None,None,False,0
ZIKA,706982203998216192,Mar 07 2016 23:17:47,Brasil,BR,Piên-Brasil,0,234,'E fala que pita fala que fuma fala que é zika fala que punga Dentro de goma na mira da tela ele fala que é zika!',pt,umrastaman,282659859,pt,Paraná,393,104,False,Apr 15 2011 16:59:55,Snapchat jeefferson_j,True,7961,Newfoundland,-12600,False,0
ZIKA,706982193437007872,Mar 07 2016 23:17:44,Colombia,CO,Granada-Colombia,0,7830,'Zika GRACIAS SV #KCA #VotaSebastianVillalobos',lt,milenacaro76,2806289499,es,Granada Meta,959,109,False,Oct 04 2014 21:47:35,Dios♥,True,10704,None,None,False,0
ZIKA,706982076348628992,Mar 07 2016 23:17:16,Dominican Republic,DO,Dominican Republic,0,402,'Estudiantes de Haina combaten zika participan en operativo de prevención https//tco/O1znlYtqma https//tco/ND4gIXb7Rv',es,Curioso_Digital,1170311118,es,Santo Domingo Rep Dominicana,844,396,False,Feb 11 2013 23:31:19,C/ Cayetano Rodríguez No 153 A Gazcue Tel 8096896310 Mail curiosodigital@gmailcom Instagram curiosodigital,True,25890,Atlantic Time (Canada),-14400,False,0
ZIKA,706981983923130369,Mar 07 2016 23:16:54,Brasil,BR,Rio de Janeiro-Brazil,0,3285,'Entenda vírus Zika (português) / Zika virus (inglês)',pt,lucaslipe,38191677,en,Rio de Janeiro RJ,593,437,False,May 06 2009 14:45:14,Jornalista meio psicólogo romântico e sonhador Tudo isso ou apenas mais um personagem não jogável do The Sims,True,43476,Brasilia,-10800,False,0
ZIKA,706981284266913792,Mar 07 2016 23:14:07,Brasil,BR,Sao Paulo-Brazil,0,0,'BRN USOC on Zika Athletes decide whether to compete in Brazil (AP) — US Olympic Committee leaders say… https//tco/zpVApAYIBv',en,pairsonnalitesB,185789961,pt,PORTUGUÊS | Italiano,881,785,False,Sep 01 2010 21:06:16,Keeping uptodate on social exclusion worldwide | Português & Italiano | Contra a exclusão social Contro l'esclusione sociale | Notfor PROFIT,True,418862,Brasilia,-10800,False,0
ZIKA,706981282484322304,Mar 07 2016 23:14:07,Brasil,BR,Sao Paulo-Brazil,0,0,'BRN Battling Zika Brazil's Jews turn to bug repellent and indoor activities A lab technician handling the… https//tco/ot3gTZIaxe',en,pairsonnalitesB,185789961,pt,PORTUGUÊS | Italiano,881,785,False,Sep 01 2010 21:06:16,Keeping uptodate on social exclusion worldwide | Português & Italiano | Contra a exclusão social Contro l'esclusione sociale | Notfor PROFIT,True,418862,Brasilia,-10800,False,0
ZIKA,706980502008373248,Mar 07 2016 23:11:01,Brasil,BR,Maceió-Brazil,0,438,'Só acho que to com a zika',pt,hettero,162220049,pt,Maceió,3121,902,False,Jul 03 2010 01:33:34,,True,65586,Santiago,-10800,False,0
ZIKA,706979750380589057,Mar 07 2016 23:08:02,México,MX,Juárez-Chihuahua,0,1341,'USOC sobre zika los deportistas son quienes decidirán https//tco/6gVSckMQCn #NetNoticiasMx https//tco/3cQPQZfX3Z',es,netnoticiasmx,63848991,es,Cd Juarez / Chih,4738,2073,False,Aug 07 2009 23:05:40,Net Información Total Multimedia,True,104620,Mexico City,-21600,False,0
ZIKA,706979484025532416,Mar 07 2016 23:06:58,Republika ng Pilipinas,PH,National Capital Region-Republic of the Philippines,0,107,'FULL STORY Seguridad sa mga paliparan at pantalan hinigpitan kontra zika https//tco/0NGx6SYuS5 https//tco/RwOGgG32aH',tl,dwiz882,173533146,en,Pasig City Philippines,3629,635,False,Aug 01 2010 18:49:52,Call us at 4701750 to 55 locals 231 238 & 240 Text us at 0908 1366060,True,63398,Singapore,28800,False,0
ZIKA,706978908697038848,Mar 07 2016 23:04:41,United States,US,Salt Lake City-UT,0,21,'Zika virus is creating new worries for pregnant women The latest straight ahead @ https//tco/ao19FWkulK',en,ScottnMaria,349218378,en,KSL Salt Lake City,882,190,True,Aug 05 2011 19:11:27,Scott Seeger and Maria Shilaos are the hosts of Utah's Afternoon News on KSL 1027 FM/1160 AM,True,3255,Mountain Time (US & Canada),-25200,False,0
ZIKA,706978888627445760,Mar 07 2016 23:04:36,Argentina,AR,Dr. Manuel Belgrano-Argentina,0,17,'No me voy a ir a enfermar con denguezikay ebola a Brasil boludo Oses ubikt un tok',es,Mariannncecix,4833937029,es,La concha de la lora,247,370,False,Jan 22 2016 03:06:15,Rompiendo las bolas desde el 2000Nací en jujuygringaFelizmente de novianena consentida e hija de puta siempre Seguime y te sigo perro✌ ofcors,True,454,None,None,False,0
ZIKA,706978553301065728,Mar 07 2016 23:03:16,United States,US,Oregon-USA,0,8261,'@loveleen1225 I'd rather have Zika than school at this point',en,alxsatrm17,523673253,en,Molalla Oregon,295,211,False,Mar 13 2012 21:04:03,go with it,True,2238,None,None,False,0
ZIKA,706978542563659776,Mar 07 2016 23:03:14,,,Tutu-Virgin Islands,0,3633,'Zika still around ?',en,_therealaleck,591948131,en,Saint Thomas VI,892,674,False,May 27 2012 16:24:25,No Boarders No Boundaries One VI ☀️,True,45287,Atlantic Time (Canada),-14400,False,0
ZIKA,706978421130321924,Mar 07 2016 23:02:45,Argentina,AR,Buenos Aires-Argentina,0,14120,'Una vez vi a uno de ustedes en un boliche y me quedé así D porque en las fotos era un diez y en persona parecía zika',es,Travicienta,188871532,es,Pilar,530,331,False,Sep 09 2010 20:02:29,19 Me gusta la gente rubia Ex botinera 1132734012 snpachat itsclaure,True,28686,Buenos Aires,-10800,False,0
ZIKA,706978209435357184,Mar 07 2016 23:01:54,Brasil,BR,São Gonçalo-Brasil,0,826,'meu pai tá com zika e dengue',pt,_julianersouza,2796063178,pt,,465,424,False,Sep 30 2014 19:09:24,Com muita loucura com pouca vergonha snap julianersouza,True,18082,None,None,False,0
ZIKA,706978031051665409,Mar 07 2016 23:01:12,Brasil,BR,Belo Horizonte-Brazil,0,7,'@edeniagarcia zika vírus',und,italogpl,310361544,pt,São Caetano do Sul São Paulo,15,40,False,Jun 03 2011 16:26:41,,True,5,Pacific Time (US & Canada),-28800,False,0
ZIKA,706977830828019712,Mar 07 2016 23:00:24,Republika ng Pilipinas,PH,National Capital Region-Republic of the Philippines,0,107,'#Headlines Seguridad sa mga paliparan at pantalan hinigpitan na kontra Zika virus',tl,dwiz882,173533146,en,Pasig City Philippines,3629,635,False,Aug 01 2010 18:49:52,Call us at 4701750 to 55 locals 231 238 & 240 Text us at 0908 1366060,True,63398,Singapore,28800,False,0
ZIKA,706977737576067072,Mar 07 2016 23:00:02,United States,US,San Francisco-CA,0,97,'#Economics and the impact of the #Zika virus @UCBerkeley Stef Bertozzi at #UCSFZika Decision making with multiple unknowns',en,GHSatUCSF,253706957,en,San Francisco CA,2575,406,False,Feb 17 2011 20:14:21,@UCSF Global Health Sciences is dedicated to improving health and reducing the burden of disease in the world's most vulnerable populations,True,2128,None,None,False,0
ZIKA,706987023639433217,Mar 07 2016 23:36:56,United States,US,Indianapolis-IN,0,68,'@MrCarnesAHS #zika',und,AvonCoachFornek,954613052,en,,223,213,False,Nov 18 2012 01:11:53,Coach at Avon HS,True,577,None,None,False,0
ZIKA,706986455617413121,Mar 07 2016 23:34:40,Brasil,BR,Sao Paulo-Brazil,0,2789,'a cada dia que passa eu vejo o quanto meu pai é zika kkkkkkkkkkkkkkk juro é o melhor',pt,thayna_reis28,1890811638,pt,Alexandre Catão ✝ || SCCP,854,685,False,Sep 21 2013 17:22:09,{Giulya Zerey},True,14278,Pacific Time (US & Canada),-28800,False,0
ZIKA,706986173399437312,Mar 07 2016 23:33:33,Brasil,BR,Serra Negra-Brasil,0,1813,'Meu amigo zika virus se apropriando das piadas internas alheias',pt,lletgomes,209300744,pt,sp,677,272,False,Oct 28 2010 22:53:49,flawless,True,28532,Santiago,-10800,False,0
ZIKA,706986156156702720,Mar 07 2016 23:33:29,Brasil,BR,Campinas-Brasil,0,8949,'@aboutsjuu sua bunda kakakaka vc q me abandono zika',pt,__brunoalves__,194156107,pt,,754,564,False,Sep 23 2010 15:24:54,um rapaz de respeito e seriedade !!! MV,True,41575,Santiago,-10800,False,0
ZIKA,706986138221686785,Mar 07 2016 23:33:25,Dominican Republic,DO,anto Domingo de Guzmán-Dominican Republic,0,1080,'Estudiantes de Haina combaten zika participan en operativo de prevención https//tco/sB1WhHywhC https//tco/bvHbzbHKEF',es,DaniloJuventud,612729798,es,República Dominicana,39888,237,False,Jun 19 2012 15:50:16,Jóvenes dominicanos identificados con la gestión de gobierno del presidente @DaniloMedina 20162020,True,130177,La Paz,-14400,False,1
ZIKA,706986078788431872,Mar 07 2016 23:33:11,Saint Vincent and the Grenadines,VC,Saint Vincent and the Grenadines,0,1158,'zika issa bitch yow',ht,nattybew,1927593679,en,,484,325,False,Oct 02 2013 17:16:50,peachesdevique♥#teamvirgo /september8th/#follow4follow/// life addi greatest and money addi next big thing!unlocked for you to lurkbitch lurrk!!!,True,21203,Eastern Time (US & Canada),-18000,False,0
ZIKA,706985583948726272,Mar 07 2016 23:31:13,United States,US,Cookeville-TN,0,2510,'Tell Congress the Zika response must include reproductive and pediatric healthcare https//tco/x3l4pTwkX2',en,smithbend,106303318,en,Cookeville TN,1668,1874,False,Jan 19 2010 03:44:08,Marathoner Ironman Seven dozen agegroup state records Author of Falling Forward (2004) and Going Down Slow (2011),True,17157,Central Time (US & Canada),-21600,False,0
ZIKA,706992747501125632,Mar 07 2016 23:59:40,México,MX,Centro-Tabasco,0,926,'¡Recuerda! #LavaTapaVolteaYTira para prevenir el #Dengue #Chikungunya y #Zika https//tco/qc9Bw258A1',es,SSalud_Tab,1154401435,es,Villahermosa Tabasco,5839,251,False,Feb 06 2013 16:00:22,Secretaría de Salud de Tabasco http//tco/kGzqlmiaTw,True,19021,None,None,False,0
ZIKA,706992365328834561,Mar 07 2016 23:58:09,Brasil,BR,Guarulhos-Brasil,0,8900,'@Valtinhokaf nossa neguinho voce e zika sem maldade muito obrigado meu nego tudo em dobro pra nos de coração te considero mmmt 💖',pt,renatinha1910,135263988,pt,Guarulhos,1921,471,False,Apr 20 2010 20:23:14,Corintianajá basta! Snap renatinhalhp,True,52066,Greenland,-10800,False,0
ZIKA,706992111476981761,Mar 07 2016 23:57:09,United States,US,Queens-NY,0,922,'How a small privately held Indian company is leading the fight against Zika by vaccine development Via @QZIndia https//tco/17DACbruOf',en,DoctorsRoom,628833231,en,New York NY,1123,3668,False,Jul 06 2012 21:51:37,Peddler of futurism purveyor of optimism believer of currency of trust (Disclaimer No endorsements Tweets = personal op),True,458,Eastern Time (US & Canada),-18000,False,0
ZIKA,706991879661817856,Mar 07 2016 23:56:14,United States,US,Boulder-CO,0,305,'Google to the rescue! Volunteer engineers join Zika fight https//tco/9BPXuNZ7TF',en,hdmujica,831553754,en,California USA,517,881,False,Sep 18 2012 17:51:08,Social impact and Hispanic outreach intrapreneur @Google | tech4good advocate | humanitarian wannabe | @FIU Alum | outdoors enthusiast | traveler | views my own,True,830,None,None,False,0
ZIKA,706990898446471169,Mar 07 2016 23:52:20,Brasil,BR,Volta Redonda-Brasil,0,6827,'Já tô sentindo a dengue a zika no meu ser',pt,soaresisabel_,1489036436,pt,Volta Redonda RJ,904,639,False,Jun 06 2013 23:50:19,Tudo ou nunca mais ♒️ Snap isaaaar | Instagram pinkcherry__,True,35591,Brasilia,-10800,False,0
ZIKA,706990281627996160,Mar 07 2016 23:49:53,Brasil,BR,Senhor do Bonfim-Brasil,0,1679,'Agora eu manco da perna esquerda e não posso me movimentar muito por causa das dores na coluna TNC zika dos infas',pt,_prometheusb,285330651,pt,Senhor do Bonfim Bahia,383,358,False,Apr 20 2011 23:41:23,Disfarço tristeza falando merda na internet,True,18251,Brasilia,-10800,False,0
ZIKA,706990106855530496,Mar 07 2016 23:49:11,Brasil,BR,São José dos Campos-Brasil,0,893,'@giihernandez_ kkkkk vai de Rô zika',pt,achoquefoiebola,162476322,pt,sjc,523,50,False,Jul 03 2010 19:52:53,,True,1381,Brasilia,-10800,False,0
ZIKA,706989850776506368,Mar 07 2016 23:48:10,Ecuador,EC,Guayaquil-Ecuador,0,120,'#Internacional | Autoridades sanitarias de #Filipinas reportan primer caso de #Zika desde 2012 https//tco/Xzh6YqllOi',es,RTS_LaNoticia,1217357004,es,Ecuador,13704,415,False,Feb 25 2013 05:23:30,Ponemos un reflejo de la realidad en su pantalla Lunes a Viernes 06h55 08h00 22h00 23h25,True,11158,Quito,-18000,False,0
ZIKA,706989501290258433,Mar 07 2016 23:46:46,Argentina,AR,Ciudad Autónoma de Buenos Aires-Argentina,0,3440,'Yo me puedo comer un tacho de basura que no vomito ahora llego a ingerir mayonesa y no solo vomito me agrra dengue zika gripe A y derivados',es,tomispiegel,204940743,es,Brandsen 805,741,338,False,Oct 19 2010 20:18:54,Sentimiento azul y oro,True,22335,Santiago,-10800,False,1
ZIKA,706988789219135489,Mar 07 2016 23:43:57,Brasil,BR,São Gonçalo-Brasil,0,4163,'No pé tb nunca mais quero pegar zika',pt,walaceeoliveira,2206483318,pt,021,337,211,False,Dec 03 2013 21:27:23,18 | snap walaceo_07,True,9065,None,None,False,0
ZIKA,706988644951846916,Mar 07 2016 23:43:22,Brasil,BR,São Pedro da Aldeia-Brasil,0,2894,'Deus colocou os medica na terra o diabo com inveja invento a zika vírus hahahahaha',pt,bruunoneve,286749491,pt,Cabo Frio (h)`,930,895,False,Apr 23 2011 16:31:00,snap @Brunocretino01 /facebook Bruno Nevees/ instagram@canseidetedio,True,70285,Santiago,-10800,False,0
ZIKA,706988445713899520,Mar 07 2016 23:42:35,Brasil,BR,Sao Paulo-Brazil,0,48726,'Estudo aponta que zika causa dano ao feto em qualquer fase da gravidez https//tco/gQL8XMFtXd',pt,jornalistavitor,113410319,pt,Brasil,27165,14542,False,Feb 11 2010 17:29:51,VITOR SANTOS é jornalistaescritor consultor pesquisador e autor de vários artigos Facebook https//tco/zr7gpVbzhp…,True,1001288,Brasilia,-10800,False,1
ZIKA,706988392203034624,Mar 07 2016 23:42:22,Brasil,BR,Taboão da Serra-Brasil,0,4583,'Carai a Portuguesa virou que zika tomar no cu',pt,DCarvalhan_,260508072,pt,São Paulo,9580,196,False,Mar 04 2011 00:57:40,Nunca desista vá em frente até acertar E nunca deixe que o medo impeça de tentar,True,42461,Brasilia,-10800,False,0
ZIKA,706987967089344512,Mar 07 2016 23:40:41,Brasil,BR,Rio de Janeiro-Brazil,0,1731,'zika virus? bitch pls sou da epoca da gripe suina',ht,ofwg_dan,172062686,pt,,844,382,False,Jul 28 2010 20:41:35,,True,61794,Brasilia,-10800,False,0
ZIKA,706987821857427460,Mar 07 2016 23:40:06,Brasil,BR,Sao Paulo-Brazil,0,104742,'@jornalnacional Fora Zika Dilma',und,palestra77,1663622202,pt,,2314,3449,False,Aug 11 2013 23:08:15,THE BEST WE HAVE IN THE WORLD WOMAN PALMEIRAS,True,88882,None,None,False,0
ZIKA,706987818661322752,Mar 07 2016 23:40:05,Brasil,BR,Rio de Janeiro-Brazil,0,1731,'@teyktp pegou o zika virus',pt,ofwg_dan,172062686,pt,,844,382,False,Jul 28 2010 20:41:35,,True,61794,Brasilia,-10800,False,0
ZIKA,706996827602681856,Mar 08 2016 00:15:53,Argentina,AR,Morón-Argentina,0,11079,'Va con Dengue y Zika? Porque de eso no se ocupan https//tco/dGoUaTNP2H',es,sghermida,183446543,es,Argentina,426,550,False,Aug 27 2010 00:59:40,MédicaArgentinaPeronista,True,9288,Buenos Aires,-10800,False,0
ZIKA,706996808958877697,Mar 08 2016 00:15:49,México,MX,Centro-Tabasco,0,926,'Si estás embarazada pon especial atención en éstas recomendaciones para prevenir #Zika https//tco/UX3cTx7iR1',es,SSalud_Tab,1154401435,es,Villahermosa Tabasco,5838,251,False,Feb 06 2013 16:00:22,Secretaría de Salud de Tabasco http//tco/kGzqlmiaTw,True,19025,None,None,False,0
ZIKA,706996083193487360,Mar 08 2016 00:12:56,España,ES,Bilbao-Spain,0,24,"'@PaIestina A estos hijos de se les contagió el ""zika nazi"" !!'",und,Felipenini,2170529137,es,,106,66,False,Nov 02 2013 16:22:05,,True,15582,Ljubljana,3600,False,0
ZIKA,706996058031661056,Mar 08 2016 00:12:50,México,MX,Centro-Tabasco,0,926,'El #Dengue #Chikungunyay #Zika se transmiten a una persona sana a través de la picadura de un #mosquito infectado https//tco/5bOUEXmNKF',es,SSalud_Tab,1154401435,es,Villahermosa Tabasco,5838,251,False,Feb 06 2013 16:00:22,Secretaría de Salud de Tabasco http//tco/kGzqlmiaTw,True,19025,None,None,False,0
ZIKA,706995974493773825,Mar 08 2016 00:12:30,Panama,PA,Panama,0,5681,'118 casos del virus Zika registrado hasta la fecha en el país https//tco/N2WX5RAjuO',es,sertvnoticias,1020965574,es,,22280,533,False,Dec 19 2012 00:30:37,Canal de Noticias del Sistema Estatal de Radio y Televisión de Panamá,True,62723,None,None,False,2
ZIKA,706995744830435328,Mar 08 2016 00:11:35,México,MX,Tuxtla Gutiérrez-Chiapas,0,1795,"'Prevenimos #Dengue #Chikv y #Zika en ""Panchón Contreras"" Cendi ""Juan Jacobo Rousseau"" y negocios de la Zona #Tuxtla https//tco/YwVZmfubBE'",es,SSaludChiapas,1004461129,es,Tuxtla Gutiérrez Chiapas,2992,928,False,Dec 11 2012 17:11:57,Twitter oficial de la Secretaría de Salud del Gobierno de Chiapas,True,14119,Central Time (US & Canada),-21600,False,0
ZIKA,706994878144716801,Mar 08 2016 00:08:08,Brasil,BR,Belo Horizonte-Brazil,0,717,'Jeremias zika do cop https//tco/Frdx9fQ7Nq',pl,PedroBalboaa,3082528712,pt,,95,91,False,Mar 14 2015 22:04:11,Clube Atletico Mineiro,True,764,None,None,False,1
ZIKA,706994185484836866,Mar 08 2016 00:05:23,Colombia,CO,Bucaramanga-Colombia,0,1669,'Ando maluca 😫 me comí algo que me callo mal o me pico él Zika 😫😫 QUIEN ME CUIDA',es,Sophia_Mor,3341877837,es,Bogotá Colombia,10616,150,False,Jun 22 2015 19:58:32,*Fantasías por dinero *Contacto Dm o Wapp 319 638 28 73 SOLO RESPONDO PARA NEGOCIOS*** HOMBRES SOLVENTES*** NO TENGO SITIO⏪,True,310,Pacific Time (US & Canada),-28800,False,1
ZIKA,706994179545677825,Mar 08 2016 00:05:22,Brasil,BR,Curitiba-Brazil,0,1989,'Delicia mesmo é quando um Aedes pousa no seu livro e ENCOSTA no seu braço Psicologicamente ja to c dengue zika e td mais sim ou com certeza',pt,dudabadalotti,259000592,en,,799,882,False,Feb 28 2011 23:30:54,❥,True,17066,Brasilia,-10800,False,0
ZIKA,706994130115760128,Mar 08 2016 00:05:10,Brasil,BR,Passo Fundo-Brasil,0,911,'NÃO PODE SER PQP QUE ZIKA CARALHO NÃO PODE SER VERDADR https//tco/q3GPly844S',pt,Henriquee50,303513707,pt,Rio Grande Do Sul,337,164,False,May 23 2011 00:45:29,@SCInternacional @FCBayern Snap henriquegross,True,6481,Mid-Atlantic,-7200,False,0
ZIKA,706993806734966784,Mar 08 2016 00:03:53,Brasil,BR,Maceió-Brazil,0,128,'Calçada cheia de lixo A contradição eh que na hora vi sendo colado a propaganda da zika pelo ms… https//tco/AHs1g8bLqn',pt,CloudVilla,850075788,pt,MACEIÓ,124,408,False,Sep 27 2012 22:47:43,I enjoy the pleasure of life of nature interesting people and are affectionate gentle warm and avoid precondition foolslike all formers of loves,True,2606,Dublin,0,False,0
ZIKA,706993570675302400,Mar 08 2016 00:02:57,Brasil,BR,Penha-Brasil,0,85,'Sai Deus é mais vai morrer pra lá zika',pt,JoabeCarlos_,442749242,pt,Penha SC,563,270,False,Dec 21 2011 12:31:26,Deus acima de tudo @SEPalmeiras @Jec_online,True,41620,Brasilia,-10800,False,0
ZIKA,707000756461834240,Mar 08 2016 00:31:30,Brasil,BR,Valença-Brasil,0,3561,'Sai zika',und,Oliveirajr11,1870133461,pt,,405,255,False,Sep 16 2013 03:29:55,Flamenguista futuro médico veterinário / Valença RJ,True,15144,Brasilia,-10800,False,0
ZIKA,707000449824591872,Mar 08 2016 00:30:17,Brasil,BR,Santana do Paraíso-Brasil,0,2119,'zika vírus ❤👭 @ Ipaba https//tco/CODChk2tX5',und,marianelaaura,977227286,pt,n falta amor em MG falta amar,530,561,False,Nov 28 2012 23:58:18,16 | @cruzeiro ❤,True,23793,Brasilia,-10800,False,0
